"STATDISPID","TITLE","CYCLE","SURVEY_DATE"
"0003450609","母とその同居児 年齢（各歳），配偶関係，20歳以下同居児の数，労働力状態・職業（大分類）別人口（15～69歳の日本人女性）－全国，都道府県","-",
"0003450646","母とその同居児 年齢（5歳階級），配偶関係，20歳以下同居児の数，労働力状態・職業（大分類）別人口（15～69歳の日本人女性）－全国，都道府県","-",
"0003450646","母とその同居児 年齢（5歳階級），配偶関係，20歳以下同居児の数，労働力状態・職業（大分類）別人口（15～69歳の日本人女性）－全国，都道府県","-",
"0003450647","母とその同居児 年齢（各歳），配偶関係，20歳以下同居児の数，在学か否かの別・最終卒業学校の種類別人口（15～69歳の日本人女性）－全国，都道府県","-",
"0003450647","母とその同居児 年齢（各歳），配偶関係，20歳以下同居児の数，在学か否かの別・最終卒業学校の種類別人口（15～69歳の日本人女性）－全国，都道府県","-",
"0003450627","母とその同居児 年齢（5歳階級），配偶関係，20歳以下同居児の数，在学か否かの別・最終卒業学校の種類別人口（15～69歳の日本人女性）－全国，都道府県","-",
"0003450627","母とその同居児 年齢（5歳階級），配偶関係，20歳以下同居児の数，在学か否かの別・最終卒業学校の種類別人口（15～69歳の日本人女性）－全国，都道府県","-",
"0003450610","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，産業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450610","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，産業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450610","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，産業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450648","母とその同居児 年齢（各歳），配偶関係，20歳以下同居児の数，世帯の経済構成別人口（一般世帯の15～69歳の日本人女性）－全国，都道府県","-",
"0003450648","母とその同居児 年齢（各歳），配偶関係，20歳以下同居児の数，世帯の経済構成別人口（一般世帯の15～69歳の日本人女性）－全国，都道府県","-",
"0003450628","母とその同居児 年齢（5歳階級），配偶関係，20歳以下同居児の数，世帯の経済構成別人口（一般世帯の15～69歳の日本人女性）－全国，都道府県","-",
"0003450628","母とその同居児 年齢（5歳階級），配偶関係，20歳以下同居児の数，世帯の経済構成別人口（一般世帯の15～69歳の日本人女性）－全国，都道府県","-",
"0003450611","母とその同居児 年齢（各歳），配偶関係，20歳以下同居児の数，住宅の所有の関係別人口（一般世帯の15～69歳の日本人女性）－全国，都道府県","-",
"0003450611","母とその同居児 年齢（各歳），配偶関係，20歳以下同居児の数，住宅の所有の関係別人口（一般世帯の15～69歳の日本人女性）－全国，都道府県","-",
"0003450649","母とその同居児 年齢（5歳階級），配偶関係，20歳以下同居児の数，住宅の所有の関係別人口（一般世帯の15～69歳の日本人女性）－全国，都道府県","-",
"0003450649","母とその同居児 年齢（5歳階級），配偶関係，20歳以下同居児の数，住宅の所有の関係別人口（一般世帯の15～69歳の日本人女性）－全国，都道府県","-",
"0003450629","母とその同居児 年齢（各歳），同居児の母の配偶関係，同居児か否か別20歳以下世帯人員－全国，都道府県","-",
"0003450629","母とその同居児 年齢（各歳），同居児の母の配偶関係，同居児か否か別20歳以下世帯人員－全国，都道府県","-",
"0003450612","母とその同居児 15～69歳の日本人既婚女性の年齢（各歳），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の労働力状態・産業（大分類）別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450612","母とその同居児 15～69歳の日本人既婚女性の年齢（各歳），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の労働力状態・産業（大分類）別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450650","母とその同居児 15～69歳の日本人既婚女性の年齢（5歳階級），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の労働力状態・産業（大分類）別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450650","母とその同居児 15～69歳の日本人既婚女性の年齢（5歳階級），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の労働力状態・産業（大分類）別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450630","母とその同居児 15～69歳の日本人既婚女性の年齢（各歳），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の労働力状態・職業（大分類）別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450630","母とその同居児 15～69歳の日本人既婚女性の年齢（各歳），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の労働力状態・職業（大分類）別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450613","母とその同居児 15～69歳の日本人既婚女性の年齢（5歳階級），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の労働力状態・職業（大分類）別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450613","母とその同居児 15～69歳の日本人既婚女性の年齢（5歳階級），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の労働力状態・職業（大分類）別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450651","母とその同居児 15～69歳の日本人既婚女性の年齢（各歳），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の在学か否かの別・最終卒業学校の種類別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450651","母とその同居児 15～69歳の日本人既婚女性の年齢（各歳），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の在学か否かの別・最終卒業学校の種類別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450631","母とその同居児 15～69歳の日本人既婚女性の年齢（5歳階級），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の在学か否かの別・最終卒業学校の種類別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450631","母とその同居児 15～69歳の日本人既婚女性の年齢（5歳階級），20歳以下同居児の年齢（各歳），15～69歳の日本人既婚女性の在学か否かの別・最終卒業学校の種類別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450614","母とその同居児 15～69歳の日本人既婚女性の年齢（各歳），20歳以下同居児の年齢（各歳），世帯の経済構成別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450614","母とその同居児 15～69歳の日本人既婚女性の年齢（各歳），20歳以下同居児の年齢（各歳），世帯の経済構成別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450652","母とその同居児 15～69歳の日本人既婚女性の年齢（5歳階級），20歳以下同居児の年齢（各歳），世帯の経済構成別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450652","母とその同居児 15～69歳の日本人既婚女性の年齢（5歳階級），20歳以下同居児の年齢（各歳），世帯の経済構成別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450632","母とその同居児 15～69歳の日本人既婚女性の年齢（各歳），20歳以下同居児の年齢（各歳），住宅の所有の関係別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450632","母とその同居児 15～69歳の日本人既婚女性の年齢（各歳），20歳以下同居児の年齢（各歳），住宅の所有の関係別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450615","母とその同居児 15～69歳の日本人既婚女性の年齢（5歳階級），20歳以下同居児の年齢（各歳），住宅の所有の関係別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450615","母とその同居児 15～69歳の日本人既婚女性の年齢（5歳階級），20歳以下同居児の年齢（各歳），住宅の所有の関係別20歳以下同居児数（一般世帯の母が既婚の同居児）－全国，都道府県","-",
"0003450653","親子の同居 男女，年齢（各歳），配偶関係，子との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450653","親子の同居 男女，年齢（各歳），配偶関係，子との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450653","親子の同居 男女，年齢（各歳），配偶関係，子との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450633","親子の同居 男女，年齢（5歳階級），配偶関係，子との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450633","親子の同居 男女，年齢（5歳階級），配偶関係，子との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450633","親子の同居 男女，年齢（5歳階級），配偶関係，子との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450616","親子の同居 男女，年齢（各歳），配偶関係，親との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450616","親子の同居 男女，年齢（各歳），配偶関係，親との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450616","親子の同居 男女，年齢（各歳），配偶関係，親との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450654","親子の同居 男女，年齢（5歳階級），配偶関係，親との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450654","親子の同居 男女，年齢（5歳階級），配偶関係，親との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450654","親子の同居 男女，年齢（5歳階級），配偶関係，親との同居・非同居，労働力状態別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450634","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，産業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450634","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，産業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450634","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，産業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450617","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450617","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450617","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450655","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，産業（大分類）別就業者数（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450655","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，産業（大分類）別就業者数（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450655","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，産業（大分類）別就業者数（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450635","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別平均年齢（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450635","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別平均年齢（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450635","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別平均年齢（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450658","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）","-",
"0003450658","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）","-",
"0003450658","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）","-",
"0003450656","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国，都道府県，市区町村（人口集中地区）","-",
"0003450656","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国，都道府県，市区町村（人口集中地区）","-",
"0003450656","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国，都道府県，市区町村（人口集中地区）","-",
"0003464068","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－大都市圏","-",
"0003464068","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－大都市圏","-",
"0003464068","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－大都市圏","-",
"0003464069","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－都市圏","-",
"0003464069","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－都市圏","-",
"0003464069","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（大分類）別就業者数（15歳以上）－都市圏","-",
"0003450636","親子の同居 男女，年齢（5歳階級），親の年齢（5歳階級），配偶関係，親との同居・非同居別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450636","親子の同居 男女，年齢（5歳階級），親の年齢（5歳階級），配偶関係，親との同居・非同居別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450636","親子の同居 男女，年齢（5歳階級），親の年齢（5歳階級），配偶関係，親との同居・非同居別人口－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450659","65歳以上の夫又は妻に係る世帯の状態 夫の年齢（5歳階級），妻の年齢（5歳階級），夫の労働力状態，妻の労働力状態別夫婦のみの世帯数（一般世帯）－全国，都道府県，市区町村","-",
"0003450659","65歳以上の夫又は妻に係る世帯の状態 夫の年齢（5歳階級），妻の年齢（5歳階級），夫の労働力状態，妻の労働力状態別夫婦のみの世帯数（一般世帯）－全国，都道府県，市区町村","-",
"0003450659","65歳以上の夫又は妻に係る世帯の状態 夫の年齢（5歳階級），妻の年齢（5歳階級），夫の労働力状態，妻の労働力状態別夫婦のみの世帯数（一般世帯）－全国，都道府県，市区町村","-",
"0003450657","65歳以上の夫又は妻に係る世帯の状態 夫婦のいる世帯の家族類型，夫の労働力状態，妻の労働力状態別夫婦のみの世帯数（一般世帯）－全国，都道府県，市区町村","-",
"0003450657","65歳以上の夫又は妻に係る世帯の状態 夫婦のいる世帯の家族類型，夫の労働力状態，妻の労働力状態別夫婦のみの世帯数（一般世帯）－全国，都道府県，市区町村","-",
"0003450657","65歳以上の夫又は妻に係る世帯の状態 夫婦のいる世帯の家族類型，夫の労働力状態，妻の労働力状態別夫婦のみの世帯数（一般世帯）－全国，都道府県，市区町村","-",
"0003450637","世帯の経済構成 世帯の経済構成別一般世帯数（一般世帯）－全国，都道府県，市区町村","-",
"0003450637","世帯の経済構成 世帯の経済構成別一般世帯数（一般世帯）－全国，都道府県，市区町村","-",
"0003450637","世帯の経済構成 世帯の経済構成別一般世帯数（一般世帯）－全国，都道府県，市区町村","-",
"0003450660","世帯の経済構成 世帯の経済構成別一般世帯人員（一般世帯）－全国，都道府県，市区町村","-",
"0003450660","世帯の経済構成 世帯の経済構成別一般世帯人員（一般世帯）－全国，都道府県，市区町村","-",
"0003450660","世帯の経済構成 世帯の経済構成別一般世帯人員（一般世帯）－全国，都道府県，市区町村","-",
"0003450678","世帯の経済構成 世帯の経済構成別就業者数（一般世帯）－全国，都道府県，市区町村","-",
"0003450678","世帯の経済構成 世帯の経済構成別就業者数（一般世帯）－全国，都道府県，市区町村","-",
"0003450678","世帯の経済構成 世帯の経済構成別就業者数（一般世帯）－全国，都道府県，市区町村","-",
"0003450698","世帯の経済構成 世帯の経済構成別一般世帯の1世帯当たり人員（一般世帯）－全国，都道府県，市区町村","-",
"0003450698","世帯の経済構成 世帯の経済構成別一般世帯の1世帯当たり人員（一般世帯）－全国，都道府県，市区町村","-",
"0003450698","世帯の経済構成 世帯の経済構成別一般世帯の1世帯当たり人員（一般世帯）－全国，都道府県，市区町村","-",
"0003450661","世帯の経済構成 世帯の家族類型，世帯の経済構成別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450661","世帯の経済構成 世帯の家族類型，世帯の経済構成別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450661","世帯の経済構成 世帯の家族類型，世帯の経済構成別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450679","世帯の経済構成 世帯の家族類型，世帯の経済構成別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450679","世帯の経済構成 世帯の家族類型，世帯の経済構成別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450679","世帯の経済構成 世帯の家族類型，世帯の経済構成別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450699","住居の状態 世帯主の男女，世帯主の年齢（5歳階級），65歳以上世帯員の有無による世帯の類型，住宅の建て方・世帯が住んでいる階，世帯主の労働力状態・従業上の地位別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450699","住居の状態 世帯主の男女，世帯主の年齢（5歳階級），65歳以上世帯員の有無による世帯の類型，住宅の建て方・世帯が住んでいる階，世帯主の労働力状態・従業上の地位別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450699","住居の状態 世帯主の男女，世帯主の年齢（5歳階級），65歳以上世帯員の有無による世帯の類型，住宅の建て方・世帯が住んでいる階，世帯主の労働力状態・従業上の地位別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450662","住居の状態 男女，年齢（5歳階級），住宅の建て方，労働力状態・従業上の地位別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450662","住居の状態 男女，年齢（5歳階級），住宅の建て方，労働力状態・従業上の地位別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450662","住居の状態 男女，年齢（5歳階級），住宅の建て方，労働力状態・従業上の地位別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450663","都市計画の地域区分 都市計画の地域区分，年齢（3区分）別人口－全国，都道府県，人口1万以上の市区町村","-",
"0003450663","都市計画の地域区分 都市計画の地域区分，年齢（3区分）別人口－全国，都道府県，人口1万以上の市区町村","-",
"0003450663","都市計画の地域区分 都市計画の地域区分，年齢（3区分）別人口－全国，都道府県，人口1万以上の市区町村","-",
"0003450680","都市計画の地域区分 都市計画の地域区分，男女別人口－全国，都道府県，人口1万以上の市区町村","-",
"0003450680","都市計画の地域区分 都市計画の地域区分，男女別人口－全国，都道府県，人口1万以上の市区町村","-",
"0003450680","都市計画の地域区分 都市計画の地域区分，男女別人口－全国，都道府県，人口1万以上の市区町村","-",
"0003450700","都市計画の地域区分 都市計画の地域区分，世帯の種類別世帯数及び世帯人員－全国，都道府県，人口1万以上の市区町村","-",
"0003450700","都市計画の地域区分 都市計画の地域区分，世帯の種類別世帯数及び世帯人員－全国，都道府県，人口1万以上の市区町村","-",
"0003450700","都市計画の地域区分 都市計画の地域区分，世帯の種類別世帯数及び世帯人員－全国，都道府県，人口1万以上の市区町村","-",
"0003450664","都市計画の地域区分 都市計画の地域区分，年齢（3区分）別人口－全国，都道府県，市区町村","-",
"0003450664","都市計画の地域区分 都市計画の地域区分，年齢（3区分）別人口－全国，都道府県，市区町村","-",
"0003450664","都市計画の地域区分 都市計画の地域区分，年齢（3区分）別人口－全国，都道府県，市区町村","-",
"0003450681","都市計画の地域区分 都市計画の地域区分，男女別人口－全国，都道府県，市区町村","-",
"0003450681","都市計画の地域区分 都市計画の地域区分，男女別人口－全国，都道府県，市区町村","-",
"0003450681","都市計画の地域区分 都市計画の地域区分，男女別人口－全国，都道府県，市区町村","-",
"0003450701","都市計画の地域区分 都市計画の地域区分，世帯の種類別世帯数及び世帯人員－全国，都道府県，市区町村","-",
"0003450701","都市計画の地域区分 都市計画の地域区分，世帯の種類別世帯数及び世帯人員－全国，都道府県，市区町村","-",
"0003450701","都市計画の地域区分 都市計画の地域区分，世帯の種類別世帯数及び世帯人員－全国，都道府県，市区町村","-",
"0003450665","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450665","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450665","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯数－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450682","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450682","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450682","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯人員－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450702","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯数－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450702","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯数－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450702","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯数－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450666","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯人員－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450666","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯人員－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450666","都市計画の地域区分 住宅の所有の関係，都市計画の地域区分別一般世帯人員－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450667","都市計画の地域区分 住宅の所有の関係，住宅の建て方，都市計画の地域区分別一般世帯数－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450667","都市計画の地域区分 住宅の所有の関係，住宅の建て方，都市計画の地域区分別一般世帯数－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450667","都市計画の地域区分 住宅の所有の関係，住宅の建て方，都市計画の地域区分別一般世帯数－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450683","外国人 男女，年齢（5歳階級），国籍，労働力状態別人口（15歳以上）－全国","-",
"0003450703","外国人 男女，年齢（5歳階級），国籍，労働力状態別人口（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450703","外国人 男女，年齢（5歳階級），国籍，労働力状態別人口（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450703","外国人 男女，年齢（5歳階級），国籍，労働力状態別人口（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450668","外国人 男女，国籍，労働力状態別人口（15歳以上）－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450668","外国人 男女，国籍，労働力状態別人口（15歳以上）－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450668","外国人 男女，国籍，労働力状態別人口（15歳以上）－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口20万以上の市","-",
"0003450684","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，産業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450684","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，産業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450684","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，産業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450704","労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，産業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450704","労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，産業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450704","労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，産業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450669","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，産業（大分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450669","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，産業（大分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450669","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，産業（大分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450685","労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，産業（大分類）別平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450685","労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，産業（大分類）別平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450685","労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，産業（大分類）別平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450705","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，市区町村","-",
"0003450705","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，市区町村","-",
"0003450705","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，市区町村","-",
"0003450706","労働力状態・産業・職業・従業上の地位 男女，産業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，市区町村","-",
