"STATDISPID","class.name"
"0003189281","常住地（2015）"
"0003189281","職業分類_2015"
"0003189282","常住地（2015）"
"0003189282","職業分類_2015"
"0003189283","常住地（2015）"
"0003189283","職業分類_2015"
"0003190083","男女別_2015"
"0003190083","産業分類_2015"
"0003190083","職業分類_2015"
"0003190122","年齢_2015"
"0003190122","男女別_2015"
"0003190122","職業分類_2015"
"0003190140","年齢_2015"
"0003190140","男女別_2015"
"0003190140","産業分類_2015"
"0003190140","職業分類_2015"
"0003190582","５年前の常住地B_2015"
"0003190582","年齢_2015"
"0003190582","労働力状態×産業分類_2015"
"0003190582","男女別_2015"
"0003190600","５年前の常住地B_2015"
"0003190600","年齢_2015"
"0003190600","労働力状態×産業分類_2015"
"0003190600","男女別_2015"
"0003190620","５年前の常住地B_2015"
"0003190620","年齢_2015"
"0003190620","労働力状態×産業分類_2015"
"0003190620","男女別_2015"
"0003191991","従業・通学都道府県（2015）"
"0003191991","男女別_2015"
"0003192049","従業・通学都道府県（2015）"
"0003192049","男女別_2015"
"0003193180","全域・人口集中地区（2015）"
"0003193180","居住期間_2015"
"0003193180","男女別_2015"
"0003193180","年齢_2015"
"0003193180","配偶関係_2015"
"0003193201","居住期間_2015"
"0003193201","全域・人口集中地区（2015）"
"0003193201","従業上の地位_2015"
"0003193201","産業分類_2015"
"0003193201","男女別_2015"
"0003193220","居住期間_2015"
"0003193220","全域・人口集中地区（2015）"
"0003193220","従業上の地位_2015"
"0003193220","男女別_2015"
"0003193220","職業分類_2015"
"0003193240","子供の年齢等_2015"
"0003193240","夫の年齢2015"
"0003193240","夫婦のいる一般世帯の家族類型_2015"
"0003193304","子供の年齢等_2015"
"0003193304","妻の年齢2015"
"0003193304","夫婦のいる一般世帯の家族類型_2015"
"0003193341","夫の就業・非就業_2015"
"0003193341","妻の就業・非就業_2015"
"0003193341","夫の年齢2015"
"0003193341","妻の年齢（65歳以上夫婦-特掲含む）_2015"
"0003193420","子供の数_2015"
"0003193420","母子世帯_2015"
"0003193440","子供の年齢等_2015"
"0003193440","夫婦のいる一般世帯の家族類型_2015"
"0003193520","父子世帯_2015"
"0003193520","住居の種類・住宅の所有の関係_2015"
"0003193580","父の年齢_2015"
"0003193580","父の労働力状態×従業上の地位_2015"
"0003193580","父子世帯_2015"
"0003193582","父の年齢_2015"
"0003193582","父の労働力状態×従業上の地位_2015"
"0003193582","父の配偶関係_2015"
"0003193582","父子世帯_2015"
"0003193602","子供の数_2015"
"0003193602","父子世帯_2015"
"0003193621","住居の種類・住宅の所有の関係_2015"
"0003193621","母子世帯_2015"
"0003193661","全域・人口集中地区（2015）"
"0003193661","世帯の経済構成_2015"
"0003193700","家族類型_2015"
"0003193700","世帯の経済構成_2015"
"0003193760","母の年齢_2015"
"0003193760","母子世帯_2015"
"0003193760","母の労働力状態×従業上の地位_2015"
"0003193880","全域・人口集中地区（2015）"
"0003193880","通勤・通学者数，就業・通学_2015"
"0003193880","従業・通学時の世帯の状況_2015"
"0003193940","住居の種類・住宅の建て方2015"
"0003193940","従業・通学時の世帯の状況_2015"
"0003194025","家族類型_2015"
"0003194025","従業・通学時の世帯の状況_2015"
"0003194080","住居の種類・住宅の建て方2015"
"0003194080","従業・通学時の世帯の状況_2015"
"0003194100","全域・人口集中地区（2015）"
"0003194100","子との同居・非同居_2015"
"0003194100","配偶関係_2015"
"0003194100","就業・非就業_2015"
"0003194100","年齢_2015"
"0003194100","男女別_2015"
"0003194581","全域・人口集中地区（2015）"
"0003194581","親との同居・非同居_2015"
"0003194581","配偶関係_2015"
"0003194581","就業・非就業_2015"
"0003194581","年齢_2015"
"0003194581","男女別_2015"
"0003194600","男親の年齢・女親の年齢_2015"
"0003194600","親との同居・非同居_2015"
"0003194600","配偶関係_2015"
"0003194600","年齢_2015"
"0003194600","男女別_2015"
"0003197600","世帯主の居住期間_2015"
"0003197600","住居の種類・住宅の所有の関係_2015"
"0003197620","男女別_2015"
"0003197620","国籍_2015"
"0003197621","男女別_2015"
"0003197621","国籍_2015"
"0003197621","年齢_2015"
"0003197640","世帯主の居住期間_2015"
"0003197640","家族類型_2015"
"0003198220","日本人女性の年齢_2015"
"0003198220","日本人女性の配偶関係×20歳以下同居児数_2015"
"0003198220","就業・非就業×産業分類_2015"
"0003198933","日本人女性の年齢_2015"
"0003198933","日本人女性の配偶関係×20歳以下同居児数_2015"
"0003198933","世帯の経済構成_2015"
"0003198950","日本人女性の年齢_2015"
"0003198950","日本人女性の配偶関係×20歳以下同居児数_2015"
"0003198950","住居の種類・住宅の所有の関係_2015"
"0003199100","父の年齢_2015"
"0003199100","父の産業分類_2015"
"0003199100","父子世帯_2015"
"0003199141","世帯の経済構成_2015"
"0003199141","20歳以下同居児の年齢_2015"
"0003199141","日本人既婚女性の年齢_2015"
"0003199160","20歳以下同居児の年齢_2015"
"0003199160","就業・非就業×産業分類_2015"
"0003199160","日本人既婚女性の年齢・（別掲）非同居児_2015"
"0003199200","父の年齢_2015"
"0003199200","父の職業分類_2015"
"0003199200","父子世帯_2015"
"0003199201","20歳以下同居児の年齢_2015"
"0003199201","日本人既婚女性の年齢_2015"
"0003199201","職業分類_2015"
"0003199202","20歳以下同居児の年齢_2015"
"0003199202","日本人既婚女性の年齢_2015"
"0003199202","住居の種類・住宅の所有の関係_2015"
"0003199560","母の産業分類_2015"
"0003199560","母の年齢_2015"
"0003199560","母子世帯_2015"
"0003199561","母の年齢_2015"
"0003199561","母の配偶関係_2015"
"0003199561","母の労働力状態×従業上の地位_2015"
"0003199561","母子世帯_2015"
"0003199580","母の職業分類_2015"
"0003199580","母の年齢_2015"
"0003199580","母子世帯_2015"
"0003199747","職業分類_2015"
"0003199747","日本人女性の年齢_2015"
"0003199747","日本人女性の配偶関係×20歳以下同居児数_2015"
"0003202982","親との同居・非同居_2015"
"0003202983","世帯主の年齢_2015"
"0003202983","世帯員の年齢_2015"
"0003202983","世帯主の男女別2015"
"0003202983","世帯員の男女別_2015"
"0003203000","親との同居・非同居_2015"
"0003203000","子供の年齢_2015"
"0003203000","子供の男女別_2015"
"0003203001","世帯主の年齢_2015"
"0003203001","世帯主の男女別2015"
"0003203001","家族類型_2015"
"0003203002","全域・人口集中地区（2015）"
"0003203002","母の年齢_2015"
"0003203002","母の配偶関係_2015"
"0003203002","最年少の子供の年齢_2015"
"0003203002","母子世帯_2015"
"0003203002","子供の数_2015"
"0003203003","世帯主の年齢_2015"
"0003203003","世帯主の男女別2015"
"0003203003","世帯主の配偶関係_2015"
"0003203004","全域・人口集中地区（2015）"
"0003203004","父の年齢_2015"
"0003203004","父の配偶関係_2015"
"0003203004","子供の数_2015"
"0003203004","最年少の子供の年齢_2015"
"0003203004","父子世帯_2015"
"0003203021","世帯主の年齢_2015"
"0003203021","世帯員の年齢_2015"
"0003203021","世帯主の男女別2015"
"0003203021","世帯員の男女別_2015"
"0003203021","世帯主の配偶関係_2015"
"0003203021","世帯員の配偶関係_2015"
"0003203022","全域・人口集中地区（2015）"
"0003203022","父の年齢_2015"
"0003203022","父の配偶関係_2015"
"0003203022","父子世帯_2015"
"0003203040","世帯主の年齢_2015"
"0003203040","世帯主の男女別2015"
"0003203041","世帯主の年齢_2015"
"0003203041","世帯員の年齢_2015"
"0003203041","世帯主の男女別2015"
"0003203041","世帯員の男女別_2015"
"0003203041","家族類型_2015"
"0003203042","全域・人口集中地区（2015）"
"0003203042","母の年齢_2015"
"0003203042","母の配偶関係_2015"
"0003203042","最年少の子供の年齢_2015"
"0003203042","母子世帯_2015"
"0003203042","子供の数_2015"
"0003203120","世帯主の居住期間_2015"
"0003203120","世帯主の就業・非就業_2015"
"0003203121","世帯主の居住期間_2015"
"0003203121","世帯主の従業上の地位_2015"
"0003203121","世帯主の産業分類_2015"
"0003203162","世帯主の居住期間_2015"
"0003203162","世帯主の就業・非就業_2015"
"0003203180","世帯主の居住期間_2015"
"0003203180","世帯主の従業上の地位_2015"
"0003203180","世帯主の職業分類_2015"
"0003209449","年齢_2015"
"0003209449","就業の状態_2015"
"0003209449","従業上の地位_2015"
"0003209449","男女別_2015"
"0003209449","産業分類_2015"
"0003209543","従業上の地位_2015"
"0003209543","男女別_2015"
"0003209543","産業分類_2015"
"0003209601","年齢,単独世帯・自衛隊営舎内居住者の単独有配偶者H27"
"0003209601","従業上の地位_2015"
"0003209601","男女別_2015"
"0003209601","産業分類_2015"
"0003209645","年齢_2015"
"0003209645","従業上の地位_2015"
"0003209645","男女別_2015"
"0003209645","職業分類_2015"
"0003209645","配偶関係_2015"
"0003209680","年齢_2015"
"0003209680","就業の状態_2015"
"0003209680","従業上の地位_2015"
"0003209680","男女別_2015"
"0003209680","職業分類_2015"
"0003209700","従業上の地位_2015"
"0003209700","男女別_2015"
"0003209700","職業分類_2015"
"0003209780","従業上の地位_2015"
"0003209780","男女別_2015"
"0003209780","産業分類_2015"
"0003209780","配偶関係_2015"
"0003209780","年齢_2015"
"0003209800","従業上の地位_2015"
"0003209800","男女別_2015"
"0003209800","産業分類_2015"
"0003209820","従業上の地位_2015"
"0003209820","男女別_2015"
"0003209820","職業分類_2015"
"0003209820","産業分類_2015"
"0003209840","社会経済分類_2015"
"0003209840","男女別_2015"
"0003209840","年齢_2015"
"0003209860","社会経済分類_2015"
"0003209860","男女別_2015"
"0003209865","従業上の地位_2015"
"0003209865","男女別_2015"
"0003209865","職業分類_2015"
"0003209883","年齢,単独世帯・自衛隊営舎内居住者の単独有配偶者H27"
"0003209883","職業分類_2015"
"0003209883","従業上の地位_2015"
"0003209883","男女別_2015"
"0003209884","社会経済分類_2015"
"0003209884","男女別_2015"
"0003209884","世帯主の年齢_2015"
"0003210760","従業上の地位_2015"
"0003210760","産業分類_2015"
"0003210760","年齢_2015"
"0003210760","男女別_2015"
"0003210761","従業上の地位_2015"
"0003210761","産業分類_2015"
"0003210761","男女別_2015"
"0003210780","従業上の地位_2015"
"0003210780","産業分類_2015"
"0003210780","男女別_2015"
"0003210781","従業上の地位_2015"
"0003210781","職業分類_2015"
"0003210781","年齢_2015"
"0003210781","男女別_2015"
"0003210800","従業上の地位_2015"
"0003210800","職業分類_2015"
"0003210800","男女別_2015"
"0003210820","従業上の地位_2015"
"0003210820","職業分類_2015"
"0003210820","男女別_2015"
"0003379097","人口集中地区及び人口集中地区以外の地区2000"
"0003379097","全国，市部，郡部2000"
"0003382853","東経及び北緯2000"
"0003382853","度分秒2000"
"0003385361","総数，男及び女2000"
"0003385912","最終卒業学校の種類５区分2000"
"0003385912","総数，男及び女2000"
"0003385912","年齢（５歳階級）15歳から80歳以上と85歳以上2000"
"0003385913","最終卒業学校の種類５区分2000"
"0003385913","総数，男及び女2000"
"0003385954","総数，男及び女2000"
"0003385954","年齢（５歳階級）再掲有り2000"
"0003385967","従業上の地位７区分2000"
"0003385967","総数，男及び女2000"
"0003385967","年齢（５歳階級）再掲有り2000"
"0003385968","従業上の地位３区分2000"
"0003385968","総数，男及び女2000"
"0003385969","総数，男及び女2000"
"0003385969","産業大分類2000"
"0003385970","総数，男及び女2000"
"0003385970","産業大分類2000"
"0003385970","年齢（５歳階級）再掲有り2000"
"0003386051","産業大分類2000"
"0003386051","総数，男及び女2000"
"0003386052","総数，男及び女2000"
"0003386052","産業大分類2000"
"0003386052","従業上の地位３区分2000"
"0003386299","総数，男及び女2000"
"0003386299","職業大分類再掲有り2000"
"0003387711","総数，男及び女2000"
"0003387711","職業大分類再掲有り2000"
"0003387711","年齢（５歳階級）再掲有り2000"
"0003387757","総数，男及び女2000"
"0003387757","職業大分類再掲有り2000"
"0003387758","総数，男及び女2000"
"0003387758","職業大分類再掲有り2000"
"0003387758","従業上の地位３区分2000"
"0003387774","就業者数，就業時間別割合及び平均週間就業時間2000"
"0003387774","総数，男及び女2000"
"0003387774","産業大分類2000"
"0003387775","就業者数，就業時間別割合及び平均週間就業時間2000"
"0003387775","総数，男及び女2000"
"0003387775","職業大分類再掲有り2000"
"0003388050","職業大分類再掲有り2000"
"0003388050","産業大分類2000"
"0003388050","総数，男及び女2000"
"0003388092","総数，男及び女2000"
"0003388092","就業時間４区分及び平均週間就業時間2000"
"0003388162","社会経済分類21区分2000"
"0003388162","総数，男及び女2000"
"0003388162","年齢（５歳階級）再掲有り2000"
"0003388164","居住期間６区分2000"
"0003388164","総数，男及び女2000"
"0003388164","年齢（５歳階級）再掲有り2000"
"0003388166","総数，男及び女2000"
"0003388166","居住期間６区分2000"
"0003388168","総数，男及び女2000"
"0003388168","年齢（５歳階級）再掲有り2000"
"0003388168","５年前の常駐地６区分2000"
"0003388227","社会経済分類21区分2000"
"0003388227","総数，男及び女2000"
"0003388239","総数，男及び女2000"
"0003388239","５年前の常駐地３区分2000"
"0003388431","従業上の地位５区分2000"
"0003388431","総数，男及び女2000"
"0003388619","総数，男及び女2000"
"0003388619","年齢（５歳階級）再掲有り2000"
"0003388619","常住地による従業地・通学地2000"
"0003388620","人口及び昼夜間人口比率2000"
"0003388621","産業大分類（各産業の総数付き）2000"
"0003388628","職業大分類再掲有り2000"
"0003388631","総数，男及び女2000"
"0003388631","５年前の常駐地６区分2000"
"0003388631","職業大分類・従業上の地位４区分2000"
"0003389152","常住地2000"
"0003389152","利用交通手段31区分2000"
"0003389171","利用交通手段９区分2000"
"0003389191","従業・通学時の世帯の状況14区分2000"
"0003389501","世帯の種類2000"
"0003389840","世帯の種類2000"
"0003389841","一般世帯数，一般世帯人員及び親族人員2000"
"0003389841","世帯の家族類型16区分2000"
"0003389842","世帯の家族類型16区分（総数表記）2000"
"0003389842","総数，男及び女2000"
"0003389842","年齢（５歳階級）再掲有り2000"
"0003389843","全国，市部，郡部2000"
"0003389854","一般世帯数，一般世帯人員及び親族人員再掲有り2000"
"0003389854","世帯の家族類型16区分（総数表記）2000"
"0003389855","全国，市部，郡部2000"
"0003389856","世帯の家族類型16区分（総数表記）2000"
"0003389856","総数，男及び女2000"
"0003389856","年齢（５歳階級）再掲有り2000"
"0003389857","母子世帯及び父子世帯2000"
"0003389857","親の配偶関係２区分2000"
"0003389857","親の年齢５歳階級10歳間隔有り2000"
"0003389891","世帯の家族類型16区分（総数表記）2000"
"0003389911","母子世帯及び父子世帯2000"
"0003389911","親の配偶関係２区分2000"
"0003389911","親の年齢５歳階級10歳間隔有り2000"
"0003389911","世帯数及び世帯人員2000"
"0003389931","母子世帯及び父子世帯2000"
"0003389932","世帯の経済構成12区分2000"
"0003389932","一般世帯数，一般世帯人員及び親族人員2000"
"0003389933","世帯の経済構成５区分2000"
"0003390517","家計の収入の種類７区分2000"
"0003390531","住居の種類・住宅の所有の関係７区分2000"
"0003390532","住居の種類・住宅の所有の関係７区分（総数表記）2000"
"0003390535","延べ面積14区分2000"
"0003390553","住宅の建て方６区分2000"
"0003390553","住宅に住む一般世帯数及び住宅に住む一般世帯人員2000"
"0003390556","高齢夫婦世帯の夫の年齢２区分及び妻の年齢２区分2000"
"0003390575","高齢単身世帯の住居の種類・住宅の所有関係６区分2000"
"0003390575","総数，男及び女2000"
"0003390758","高齢夫婦の住居の種類・住宅の所有の関係６区分2000"
"0003390934","国籍11区分2000"
"0003390934","総数，男及び女2000"
"0003390934","年齢（５歳階級）再掲有り2000"
"0003390942","総数，男及び女2000"
"0003390942","５年前の常駐地６区分2000"
"0003390942","労働力状態５区分及び産業大分類2000"
"0003390953","国籍11区分2000"
"0003390953","総数，男及び女2000"
"0003390953","産業大分類2000"
"0003390954","国籍11区分2000"
"0003390954","総数，男及び女2000"
"0003390954","職業大分類再掲有り2000"
"0003391003","国籍11区分2000"
"0003391003","総数，男及び女2000"
"0003391003","労働力状態５区分2000"
"0003391042","男女別人口，面積，人口密度，全国に占める割合等2000"
"0003391043","常住人口，昼間人口，昼夜間人口比率等2000"
"0003391045","常住人口，昼間人口，昼夜間人口比率等2000"
"0003391051","男女別人口，面積，人口密度，全国に占める割合等2000"
"0003391075","男女別人口，増減率，面積，人口密度，人口性比等2000"
"0003403683","総数，市部，郡部2000"
"0003404236","全国，市部，郡部2000"
"0003404236","人口階級2000"
"0003404240","人口階級2000"
"0003404265","市町村の人口集中地区及び人口集中地区2000"
"0003404265","全国，市部，郡部2000"
"0003404265","人口階級2000"
"0003404306","総数，男及び女2000"
"0003404306","年齢（各歳）年齢不詳，再掲有り2000"
"0003404318","総数，男及び女2000"
"0003404318","年齢（５歳階級）再掲有り2000"
"0003404323","総数，男及び女2000"
"0003404323","人口集中地区及び人口集中地区以外の地区2000"
"0003404323","年齢（５歳階級）再掲有り2000"
"0003404331","総数，男及び女2000"
"0003404331","年齢（５歳階級）再掲有り2000"
"0003404332","年齢（５歳階級）15歳から80歳以上と85歳以上2000"
"0003404332","配偶関係４区分2000"
"0003404332","総数，男及び女2000"
"0003404333","配偶関係４区分2000"
"0003404333","総数，男及び女2000"
"0003404335","労働力状態８区分2000"
"0003404335","総数，男及び女2000"
"0003404335","年齢（５歳階級）再掲有り2000"
"0003404353","世帯の種類2000"
"0003404353","世帯人員10区分2000"
"0003404366","世帯人員10区分2000"
"0003404368","施設等の世帯の種類６区分2000"
"0003404436","年齢（５歳階級）再掲有り2000"
"0003404436","総数，男及び女2000"
"0003404452","一般世帯数，夫婦の年齢別高齢夫婦世帯数2000"
"0003404453","一般世帯，高齢単身世帯数，一般世帯に占める割合2000"
"0003404506","国籍44区分2000"
"0003404506","年齢３区分2000"
"0003404506","総数，男及び女2000"
"0003404508","自然増加及び社会増加2000"
"0003404756","人口集中地区及び人口集中地区以外の地区2005"
"0003404756","全国，市部，郡部2005"
"0003404795","全国，市部，郡部2005"
"0003404863","全国，市部，郡部2005"
"0003405075","総数，市部，郡部2005"
"0003405250","総数，男及び女2000"
"0003405250","地域（５年前の常住地）2000"
"0003405288","国籍11区分2000"
"0003405306","就業時間14区分2000"
"0003405306","従業上の地位７区分2000"
"0003405306","配偶関係２区分2000"
"0003405306","総数，男及び女2000"
"0003405393","総数，男及び女2000"
"0003405393","産業小分類2000"
"0003405415","職業小分類2000"
"0003405415","総数，男及び女2000"
"0003405527","有業者労働力，無業者非労働力2000"
"0003405527","総数，男及び女2000"
"0003405527","年齢（５歳階級）再掲有り2000"
"0003405528","総数，男及び女2000"
"0003405528","年齢（５歳階級）再掲有り2000"
"0003406572","全国，市部，郡部2005"
"0003406572","人口階級2005"
"0003406578","人口階級2005"
"0003406776","市町村の人口集中地区及び人口集中地区2005"
"0003406776","全国，市部，郡部2005"
"0003406776","人口階級2005"
"0003406851","自然増加及び社会増加2005"
"0003406928","総数，男及び女2005"
"0003406928","人口集中地区及び人口集中地区以外の地区2005"
"0003406928","年齢（５歳階級）再掲有り2005"
"0003406931","総数，男及び女2005"
"0003406931","年齢（各歳）年齢不詳，再掲有り2005"
"0003406936","総数，男及び女2005"
"0003406936","年齢（５歳階級）再掲有り2005"
"0003407037","総数，男及び女2005"
"0003407043","年齢（５歳階級）15歳から80歳以上と85歳以上2005"
"0003407043","配偶関係４区分2005"
"0003407043","総数，男及び女2005"
"0003407047","配偶関係４区分2005"
"0003407047","総数，男及び女2005"
"0003407051","総数，男及び女2005"
"0003407051","年齢（５歳階級）再掲有り2005"
"0003407431","労働力状態８区分2005"
"0003407431","総数，男及び女2005"
"0003407431","年齢（５歳階級）再掲有り2005"
"0003407446","従業上の地位７区分2005"
"0003407446","総数，男及び女2005"
"0003407446","年齢（５歳階級）再掲有り2005"
"0003407449","従業上の地位３区分2005"
"0003407449","総数，男及び女2005"
"0003407450","総数，男及び女2005"
"0003407450","産業大分類2005"
"0003407691","総数，男及び女2005"
"0003407691","年齢（５歳階級）再掲有り2005"
"0003407692","従業上の地位５区分2005"
"0003407692","総数，男及び女2005"
"0003407971","総数，男及び女2005"
"0003407971","産業大分類（2000年調査の産業分類）2005"
"0003407972","総数，男及び女2005"
"0003407972","産業大分類2005"
"0003407972","年齢（５歳階級）再掲有り2005"
"0003407973","総数，男及び女2005"
"0003407973","産業大分類（2000年調査の産業分類）2005"
"0003407973","年齢（５歳階級）再掲有り2005"
"0003407984","総数，男及び女2005"
"0003407984","産業大分類（2000年調査の産業分類）2005"
"0003407984","従業上の地位３区分2005"
"0003407985","総数，男及び女2005"
"0003407985","職業大分類再掲有り2005"
"0003407985","年齢（５歳階級）再掲有り2005"
"0003407992","産業大分類2005"
"0003407992","総数，男及び女2005"
"0003407998","産業大分類（2000年調査の産業分類）2005"
"0003407998","総数，男及び女2005"
"0003407999","総数，男及び女2005"
"0003407999","産業大分類2005"
"0003407999","従業上の地位３区分2005"
"0003408006","総数，男及び女2005"
"0003408006","産業小分類2005"
"0003408012","総数，男及び女2005"
"0003408012","産業小分類（2000年調査の産業分類）2005"
"0003408013","総数，男及び女2005"
"0003408013","職業大分類再掲有り2005"
"0003408033","総数，男及び女2005"
"0003408033","職業大分類再掲有り2005"
"0003408083","職業小分類（2000年調査の職業分類）2005"
"0003408083","総数，男及び女2005"
"0003408084","職業大分類再掲有り2005"
"0003408084","産業大分類2005"
"0003408084","総数，男及び女2005"
"0003408085","就業者数，就業時間別割合及び平均週間就業時間2005"
"0003408085","総数，男及び女2005"
"0003408085","産業大分類2005"
"0003408086","社会経済分類21区分2005"
"0003408086","総数，男及び女2005"
"0003408086","年齢（５歳階級）再掲有り2005"
"0003408087","産業大分類（各産業の総数付き）2005"
"0003408088","職業大分類再掲有り2005"
"0003408089","従業・通学時の世帯の状況14区分2005"
"0003408090","世帯の経済構成12区分2005"
"0003408090","一般世帯数，一般世帯人員及び親族人員2005"
"0003408148","総数，男及び女2005"
"0003408148","職業大分類再掲有り2005"
"0003408148","従業上の地位３区分2005"
"0003408151","職業大分類再掲有り2005"
"0003408151","産業大分類（2000年調査の産業分類）2005"
"0003408151","総数，男及び女2005"
"0003408152","就業時間14区分2005"
"0003408152","従業上の地位７区分2005"
"0003408152","配偶関係２区分2005"
"0003408152","総数，男及び女2005"
"0003408153","就業者数，就業時間別割合及び平均週間就業時間2005"
"0003408153","総数，男及び女2005"
"0003408153","産業大分類（2000年調査の産業分類）2005"
"0003408154","就業者数，就業時間別割合及び平均週間就業時間2005"
"0003408154","総数，男及び女2005"
"0003408154","職業大分類再掲有り2005"
"0003408155","総数，男及び女2005"
"0003408155","就業時間４区分及び平均週間就業時間2005"
"0003408156","社会経済分類21区分2005"
"0003408156","総数，男及び女2005"
"0003408172","総数，男及び女2005"
"0003408172","年齢（５歳階級）再掲有り2005"
"0003408172","常住地による従業地・通学地2005"
"0003408173","人口及び昼夜間人口比率2005"
"0003408174","産業大分類（2000年調査の産業分類，総数付き）2005"
"0003408175","世帯の種類2005"
"0003408176","世帯の種類2005"
"0003408191","世帯の種類2005"
"0003408191","世帯人員10区分2005"
"0003408192","世帯人員10区分2005"
"0003408193","施設等の世帯の種類６区分2005"
"0003408194","世帯数，世帯人員及び親族人員2005"
"0003408194","世帯の家族類型16区分2005"
"0003408195","一般世帯数，一般世帯人員及び親族人員再掲有り2005"
"0003408195","世帯の家族類型16区分（総数表記）2005"
"0003408196","世帯の家族類型16区分（総数表記）2005"
"0003408196","総数，男及び女2005"
"0003408196","年齢（５歳階級）再掲有り2005"
"0003408197","世帯の家族類型16区分（総数表記）2005"
"0003408197","総数，男及び女2005"
"0003408197","年齢（５歳階級）再掲有り2005"
"0003408198","世帯の家族類型16区分（総数表記）2005"
"0003408199","母子世帯及び父子世帯2005"
"0003408199","親の配偶関係２区分2005"
"0003408199","親の年齢５歳階級10歳間隔有り2005"
"0003408200","母子世帯及び父子世帯2005"
"0003408200","親の配偶関係２区分2005"
"0003408200","親の年齢５歳階級10歳間隔有り2005"
"0003408200","世帯数及び世帯人員2005"
"0003408201","母子世帯及び父子世帯2005"
"0003408202","世帯の経済構成５区分2005"
"0003408203","延べ面積14区分2005"
"0003408211","住居の種類・住宅の所有の関係７区分2005"
"0003408212","国籍11区分2005"
"0003408212","総数，男及び女2005"
"0003408212","労働力状態５区分2005"
"0003408213","国籍11区分2005"
"0003408213","総数，男及び女2005"
"0003408213","産業大分類（2000年調査の産業分類）2005"
"0003408214","男女別人口，面積，人口密度，全国に占める割合等2005"
"0003408215","男女別人口，面積，人口密度，全国に占める割合等2005"
"0003408216","男女別人口，増減率，面積，人口密度，人口性比等2005"
"0003408231","年齢（５歳階級）再掲有り2005"
"0003408231","総数，男及び女2005"
"0003408232","一般世帯，夫婦の年齢別高齢夫婦世帯数2005"
"0003408234","一般世帯，高齢単身世帯，一般世帯に占める割合2005"
"0003408235","高齢夫婦世帯の夫の年齢２区分及び妻の年齢２区分2005"
"0003408236","国籍34区分2005"
"0003408236","年齢３区分2005"
"0003408236","総数，男及び女2005"
"0003408237","国籍11区分2005"
"0003408237","総数，男及び女2005"
"0003408237","年齢（５歳階級）再掲有り2005"
"0003408238","国籍11区分2005"
"0003408239","国籍11区分2005"
"0003408239","総数，男及び女2005"
"0003408239","産業11区分2005"
"0003408240","国籍11区分2005"
"0003408240","総数，男及び女2005"
"0003408240","職業９区分2005"
"0003408241","国籍11区分2005"
"0003408241","総数，男及び女2005"
"0003408241","職業大分類再掲有り2005"
"0003408251","東経及び北緯2005"
"0003408251","度分秒2005"
"0003408252","東経及び北緯2005"
"0003408252","度分秒2005"
"0003408253","有業者労働力人口，無業者非労働力人口2005"
"0003408253","総数，男及び女2005"
"0003408253","年齢（５歳階級）再掲有り2005"
"0003408254","総数，男及び女2005"
"0003408254","年齢（５歳階級）再掲有り2005"
"0003408255","住宅の建て方８区分2005"
"0003408255","住宅に住む一般世帯数及び住宅に住む一般世帯人員2005"
"0003408758","住居の種類・住宅の所有の関係７区分（総数表記）2005"
"0003408760","高齢単身世帯の住居の種類・住宅の所有関係６区分2005"
"0003408760","総数，男及び女2005"
"0003408771","高齢夫婦の住居の種類・住宅の所有の関係６区分2005"
"0003409095","職業小分類2005"
"0003409095","総数，男及び女2005"
"0003410171","全国，市部，郡部2010"
"0003410172","全国，市部，郡部2010"
"0003410173","人口集中地区及び人口集中地区以外の地区2010"
"0003410173","全国，市部，郡部2010"
"0003410232","総数，市部，郡部2010"
"0003410254","人口階級2010"
"0003410254","全国，市部，郡部2010"
"0003410258","市町村の人口集中地区及び人口集中地区2010"
"0003410258","全国，市部，郡部2010"
"0003410258","人口階級2010"
"0003410291","人口階級2010"
"0003410374","従業地・通学地（2015）"
"0003410374","総数，男及び女2015"
"0003410379","男女_時系列"
"0003410380","男女_時系列"
"0003410380","年齢（５歳階級）_時系列"
"0003410381","男女_時系列"
"0003410381","年齢（５歳階級）_時系列"
"0003410382","男女_時系列"
"0003410382","年齢（５歳階級）_時系列"
"0003410382","配偶関係４区分_時系列"
"0003410383","年齢３区分_時系列"
"0003410394","労働力状態８区分_時系列"
"0003410394","男女_時系列"
"0003410394","年齢（５歳階級）_時系列"
"0003410395","産業大分類2015"
"0003410395","男女_時系列"
"0003410396","産業大分類（平成14年3月改訂前）"
"0003410396","男女_時系列"
"0003410397","産業大分類（平成14年3月改訂前）"
"0003410397","男女_時系列"
"0003410398","産業大分類2015"
"0003410398","男女_時系列"
"0003410408","職業大分類2015"
"0003410408","男女_時系列"
"0003410409","職業大分類（旧大分類H21改定前）"
"0003410409","男女_時系列"
"0003410410","職業大分類（旧大分類H21改定前）"
"0003410410","男女_時系列"
"0003410411","職業大分類2015"
"0003410411","男女_時系列"
"0003410412","職業大分類（旧大分類H21改定前）"
"0003410412","男女_時系列"
"0003410420","世帯の種類_時系列"
"0003410421","世帯の種類_時系列"
"0003410422","世帯の種類_時系列"
"0003410422","世帯人員10区分_時系列"
"0003410424","世帯の家族類型16区分_時系列"
"0003410426","世帯の家族類型16区分_時系列"
"0003410426","年齢（５歳階級）_時系列"
"0003410426","男女_時系列"
"0003410426","配偶関係４区分_時系列"
"0003410427","年齢（５歳階級）_時系列"
"0003410427","男女_時系列"
